gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GAS8,873.9427699023964,-0.25360157828631463,0.261137068793516,-0.9711435433429033,0.331476803024068,0.5042723765607579
NBPF26,61.91742262734258,-0.3197725660180231,0.3292791530006482,-0.9711290954924001,0.33148399669369866,0.5042723765607579
IKBIP,858.5622808713571,0.343379081219168,0.3536654834481023,0.9709148822535753,0.3315906665658205,0.504354190345588
NPTXR,485.0472981802422,0.4327794973346936,0.4457335777220346,0.9709376160226831,0.33157934497945,0.504354190345588
PHF7,139.70095009371897,-0.2842016479331471,0.2927735654583978,-0.9707216820896055,0.33168689177271204,0.5044200940825424
AC005592.2,22.710698132987613,0.5502007455060027,0.5667883376347167,0.9707340623874934,0.33168072510461505,0.5044200940825424
CTBS,1496.8700821084694,0.2599660418480922,0.2678479531701529,0.970573188151064,0.3317608628792789,0.5044923598177011
MAP9,873.4363180532325,-0.3407840568134683,0.35116041713725016,-0.97045122451906,0.3318216260935821,0.5045445310417602
PRPF39,665.7585594057133,0.220738322870116,0.22755890821853922,0.9700271661442804,0.3320329511967392,0.5048256094725933
CNTN3,125.98696726382674,-0.5369557072784477,0.5536118494478235,-0.9699136819669073,0.33208951960980304,0.5048713685132056
RNF219,427.260183235986,0.208439681770983,0.2149476061180632,0.9697232062053966,0.3321844799839487,0.504975482405059
IFNLR1,478.0886578782091,-0.3260517374247368,0.33631973290372014,-0.969469542002988,0.3323109697542167,0.5051275057904216
B3GALT6,897.2168046358441,0.2549283610509459,0.2630081503826617,0.9692793195953808,0.3324058446566796,0.5051975216809171
RP11-128M1.1,40.68141587474589,-0.8935435995127293,0.9219204006315083,-0.9692199010897893,0.33243548368341097,0.5051975216809171
EBLN2,28.402267653932466,0.27694871991099473,0.2857445465616779,0.9692178669496161,0.3324364983795884,0.5051975216809171
CSPG5,201.04370693543575,0.5754365803182416,0.5937547863560223,0.9691485332687544,0.3324710855014797,0.505209827319275
RP11-266K4.9,16.30680064378251,-0.5002206484908541,0.516209899125119,-0.9690256799387927,0.3325323766196793,0.5052627060938913
FJX1,149.80541318884244,0.38834398199265774,0.4008270023555924,0.9688568377639879,0.3326166233254164,0.5053101991446823
RP11-45M22.2,87.19243072823421,0.47887684179738144,0.4942650995221574,0.9688663882203034,0.33261185759330014,0.5053101991446823
LINC01207,70.06381484915529,0.8581288913538012,0.8857760395580789,0.9687876540236163,0.3326511477227969,0.505322396604475
DZIP3,1017.7156512984607,-0.39753403796114267,0.41038355736479765,-0.9686890003923018,0.33270038232710686,0.5053569362649396
PAF1,2580.8176110290947,0.14785487699344196,0.15267260217283812,0.968444075028327,0.3328226364197576,0.5055023749142006
GPR137C,79.57329849064712,0.43950994232013235,0.4538944474428004,0.9683086999550027,0.33289022110990857,0.5055647632591318
SPATA5,421.42835719264696,0.2610850646855914,0.2696660599630006,0.9681791795430743,0.332954891210678,0.505622715595991
PDLIM5,4070.412804933583,0.2752254072271444,0.2844290144532657,0.9676418130414275,0.3332232872483733,0.5059900107007147
C2orf42,351.22612045739146,0.14934102450896206,0.154351353481203,0.9675394555393316,0.33327442711886374,0.5060273763244144
ACYP1,162.85506534554472,0.3774220748013866,0.3901307570730516,0.9674245569177584,0.3333318388190851,0.5060742580765476
FZR1,1399.5352111421807,0.1884762191518379,0.19486899446490827,0.9671944973564198,0.3334468124751367,0.5062085176729927
ZNF224,328.5614952960385,0.2083748087133856,0.21550353358068125,0.9669206126282529,0.33358372138423137,0.5063760533460729
TRDMT1,321.67427594615526,-0.25728819279179027,0.26611637889835627,-0.9668258446056117,0.33363110226394105,0.5064076707025773
DCK,1190.438323935375,0.3258049733326556,0.3370507297347213,0.9666348255322968,0.3337266186830196,0.506512340563628
AC104809.3,114.10492433645807,-0.8298758753089419,0.8587914310599704,-0.9663299437963194,0.33387910707846097,0.506703455892449
OFD1,1255.123815154646,0.27605337010793585,0.2857297922960613,0.9661343603326489,0.33397695295710883,0.5067712981778963
CYP2C8,28.120916848912653,0.777905887730246,0.8051633628630052,0.9661466524807627,0.33397080293545905,0.5067712981778963
CXCR2P1,41.82174159156854,0.6151346465938317,0.6369354666573078,0.9657723251338338,0.33415811957673053,0.5070058597110106
LRRC17,196.6711129044545,0.5101738331269285,0.5282904340298672,0.9657071191603018,0.3341907561364961,0.5070150426406216
TRAPPC4,1396.0328973859253,0.23756429978340923,0.24608802985251163,0.965363085420242,0.33436298416816473,0.5072359874367831
C21orf59,820.4422051401497,0.25380655436206906,0.26300129058403016,0.9650391973303898,0.33452517929220676,0.5074416781564438
RP11-153M7.3,31.59363140308976,0.5081840978184997,0.5266343392841648,0.9649657455099797,0.3345619691958155,0.5074571239464445
OSTF1,2276.02745939578,-0.21377636225599583,0.22158389830556738,-0.9647648763774124,0.3346625920818703,0.5075693802135531
SPG21,4083.7086121065695,0.14921102820289983,0.15472178962114624,0.96438277096109,0.33485405685622527,0.5078193839346317
DNAJC17,540.1639852200244,0.2066415141825916,0.21433659186421417,0.9640981616125653,0.3349967143118948,0.5078240877712036
MIER2,779.302533690976,-0.20837335928216147,0.21610639672323675,-0.9642165268667228,0.33493738021248387,0.5078240877712036
CCDC85B,592.8434479550475,-0.3763199406254707,0.3903262624094216,-0.9641163735755516,0.33498758458372635,0.5078240877712036
TIPARP-AS1,31.447668441247053,0.42355457001208596,0.4392655142675614,0.9642336041752058,0.33492882026331566,0.5078240877712036
CTD-2588E21.1,14.103797012042447,-0.3561830482016124,0.36946231474071234,-0.9640578591935167,0.33501691864184585,0.5078240877712036
ACACA,3831.094453478077,-0.3147128396916854,0.3264103245491102,-0.9641632510442701,0.3349640854629328,0.5078240877712036
THTPA,242.39201027487744,-0.23487775072180844,0.2437351931636434,-0.9636595670618314,0.3352166318888409,0.508086434346656
RP11-342K6.2,27.974325618491388,0.29552158778491183,0.3067370835570835,0.9634361269850031,0.3353287036830815,0.5082159120028393
ZBED3-AS1,56.3362798653377,-0.45669700445215344,0.47409477180864884,-0.9633031866389842,0.3353953945890216,0.5082765963926754
SLC20A2,2755.0944801871674,0.3250759181474922,0.33751948986645497,0.9631322868973099,0.33548114076770674,0.5083661462515258
NEK5,377.57618948601794,-0.7532107308408201,0.7822550230612809,-0.9628710697097237,0.3356122295378741,0.5085243856158207
TSSC2,64.73809905408909,0.49527122889357317,0.5144298736202795,0.9627575191310759,0.33566922384164855,0.5085703397766064
ATP2B1,2241.425421002469,-0.26938389960641573,0.27983100661753885,-0.9626663709022003,0.3357149782695994,0.5085992585239336
GOLGA3,3544.503505680509,0.28461235356344045,0.2957586362159487,0.962312908947924,0.3358924464535012,0.5088276996633181
RHOF,275.6948439699855,0.4258514060509923,0.4425648431894014,0.9622350546013516,0.3359315441193683,0.508846510161591
CCL15,43.21670032127942,0.9309851566546593,0.9677835622992451,0.9619766163860433,0.33606135017812805,0.5090027057335814
MEF2C,1820.0968713072555,-0.26034530056909583,0.27068480562185643,-0.9618024180226622,0.3361488631992333,0.5090544004236761
PLEKHM1,1588.8691702353854,-0.2784106456606429,0.28946396922885437,-0.9618145097724665,0.33614278812461246,0.5090544004236761
EOMES,102.8735195866185,0.4292007761152054,0.4464142478584166,0.9614405861242347,0.33633068560629414,0.5092488755067673
ZBTB48,628.6731802531781,0.1824749291838739,0.18979204935051672,0.9614466454644303,0.33632764023554723,0.5092488755067673
FAM58A,674.8146986128312,0.3312652401939356,0.34465221976220406,0.9611580056629117,0.3364727277510804,0.5094235027124399
RPS2P46,183.7041128210628,0.4159762396927391,0.4328780692325785,0.960954756682861,0.3365749169200662,0.5095377691299812
LETM1,1722.9980656693092,0.28200531608962115,0.29348353561702234,0.9608897326956714,0.336607613781827,0.5095468219737285
MERTK,895.6713475484767,0.29728363727083534,0.30941375282613487,0.9607964563808007,0.3366545206982781,0.5095773824410762
SLC26A11,698.887318745541,0.19166704133865597,0.1994991950526121,0.9607409257371158,0.33668244801811475,0.5095792118563197
PPL,6065.41292344509,-0.3542796301123277,0.3687986877300452,-0.9606314824299342,0.33673749330963293,0.5096220816061989
MGC50722,116.03290471993189,-0.6911615491074957,0.7196416784352261,-0.960424569363941,0.3368415775252447,0.5097391546902695
FAM8A1,2773.775875994952,-0.21558535695783881,0.22464284610752053,-0.9596804914706852,0.3372160446218471,0.5102653445753624
DNAJB6,3291.515694260023,0.22380632264327355,0.2332330186853401,0.9595824978161247,0.33726538116622706,0.5102928091297253
RP11-400K9.4,89.87024892849784,-0.44378700310542846,0.4625006314012343,-0.9595381562202211,0.3372877072089617,0.5102928091297253
CCNG2,2253.0603578657833,0.2539411076100354,0.2647071991875193,0.9593283008149047,0.3373933825247416,0.5104121988983796
MAST4,2396.149375293029,-0.3549597315228462,0.3701073670244806,-0.9590723210310146,0.33752231315387754,0.5105046741796793
ZBTB43,810.8304411211706,-0.2744213021102948,0.2861319173191158,-0.9590726706809138,0.3375221370223579,0.5105046741796793
LINC00863,105.7255374150145,-0.3048564820428273,0.31787422352684375,-0.959047508352255,0.33753481236397626,0.5105046741796793
KPNA6,3704.9648611846624,0.2604493919981544,0.271606960796418,0.9589201662374673,0.3375989647271778,0.51053705414512085
DSC3,110.06962228731395,0.5966895386666459,0.6222654314217803,0.9588987408529228,0.337609759169372,0.51053705414512085
MPO,18.97448999894543,-0.44737274497354,0.46659610897996523,-0.9588008480215366,0.3376590819228808,0.5105711575702199
TCL1A,32.67276445592415,0.6922289659241057,0.7221202948528982,0.9586061641781143,0.3377571860433025,0.5106135235350786
AC025171.1,105.20636573075443,0.3195142632767366,0.3332846251023226,0.958682877071337,0.3377185270751735,0.5106135235350786
RP11-440D17.4,34.76215251572901,0.468843191867865,0.4890987981661848,0.9585858595967406,0.3377674188820549,0.5106135235350786
C2orf73,61.591524712340565,-0.8700663516759899,0.9077286769569043,-0.9585092701850352,0.33780601920987025,0.5106314019474237
EEF2,72827.17757956755,-0.19795559193507983,0.20654105385382834,-0.9584321772424743,0.3378448761742255,0.5106496654299277
MAX,2347.4266655065935,0.11718881309907322,0.12228374691767742,0.9583351512606647,0.3378937840195509,0.510683116635302
SF3A1,5917.3516940027985,-0.2301221348532137,0.240160083001127,-0.9582030951085814,0.33796035681502773,0.5107113726224242
HMGB1P31,16.400184445192448,-0.4393005911454627,0.4584683118347286,-0.9581918309412504,0.3379660357522869,0.5107113726224242
NME7,632.1333854953887,0.24096614914412615,0.2515579572711573,0.9578951576728931,0.33811562847288634,0.5108160065141705
RIC3,191.44729466660138,-0.49474344412149796,0.5164623080585996,-0.957946855756534,0.3380895574872713,0.5108160065141705
GMFB,3427.077208092992,-0.2721251973824863,0.2840599344817834,-0.9579851445045572,0.3380702495689715,0.5108160065141705
RP11-458F8.4,227.03413648069142,0.3802161264417723,0.3970211926000334,0.9576721180846615,0.3382281205934882,0.5109454824521986
MIEF1,1596.6589771944198,-0.17847145096876105,0.18640039651050724,-0.9574628289951129,0.3383336993745128,0.5110644950475771
MAPKAP1,3244.1091208292755,0.1720066612481032,0.1796659151575765,0.9573694659738008,0.3383808044689349,0.511073223255561
NR1D1,909.9233011364319,0.4886553962157998,0.5105408845722226,0.957132740946378,0.3385002598659945,0.511073223255561
GAL3ST1,143.43137181394346,0.4954095739744809,0.5175825300276504,0.9571605400746718,0.33848623055946087,0.511073223255561
BSG,16595.163065928136,-0.1610864099090729,0.16826940523419875,-0.9573125291842061,0.33840953325022105,0.511073223255561
PRRC2A,9915.191126099495,0.28545777774869496,0.2982121583595978,0.9572305144060457,0.3384509184662624,0.511073223255561
RP11-159N11.4,47.500167493449865,-0.3892099176800769,0.4065752324021774,-0.9572888033058466,0.33842150515613223,0.511073223255561
RP11-327E2.5,45.95955147214508,0.38849449232430006,0.4059204256711477,0.9570705679123299,0.3385316379042133,0.5110801391679851
AKAP9,3792.247691386216,-0.3589581539765903,0.37514920000247776,-0.956841048772647,0.3386474898285055,0.5112145738490784
RP5-1112D6.8,41.753974189501506,0.36530365344348664,0.3818800020682245,0.9565927816723526,0.3387728336086061,0.5113633148067539
VPS37A,1429.2681519736261,0.1930294329262303,0.2018742727274406,0.9561863942259144,0.33897807260392654,0.5115921342646267
THUMPD3-AS1,332.85980322129654,0.2672893474791269,0.2795218470734742,0.9562377691675317,0.33895212216792264,0.5115921342646267
CDC42EP3,3986.212302008118,0.3417670785315227,0.3574552276486195,0.9561115689360731,0.33901587052628934,0.5116086946255254
RP11-66B24.4,102.90897570180664,-0.33001306475283565,0.3452716383169728,-0.9558070461897332,0.33916972779300875,0.5118003836116989
RBM15,414.99983282227277,0.17041118728702642,0.17830455872327763,0.9557309611556177,0.33920817603749676,0.5118179061224002
SF3B5,2748.3194437843495,0.34068186051346916,0.356515766878588,0.9555870796297458,0.339280891699131,0.5118546130482251
C1orf101,41.789587737240346,-0.45244507147977076,0.4734785922222191,-0.9555766172157227,0.3392861796432289,0.5118546130482251
NSRP1,1457.8220086056651,-0.21326714932627894,0.22320305541704258,-0.9554849010816677,0.33933253734478913,0.5118840585493805
CARD8-AS1,195.0084666599729,-0.4540091664322127,0.47523579595823984,-0.9553345313914603,0.3394085501372263,0.511958230640397
SLC16A4,1455.442772706636,0.49158140299659436,0.5146193421417949,0.9552330484716743,0.33945985654201244,0.5119951272415391
CLDND1,2566.1994900752707,0.32843226973415385,0.3438452850519474,0.9551745625493601,0.33948942734749615,0.5119992375748416
TIGD4,37.40589410841506,-0.48874849124136976,0.5118754983569266,-0.9548190777058242,0.339669197984193,0.5122298524515322
CRYZL1,775.5456313939999,-0.23627611175365607,0.24759911571995763,-0.9542688028857573,0.33994759533302393,0.5125686250447808
KRT8P45,32.03243973435062,0.5598786779445128,0.5866800458822089,0.9543168919314547,0.339923260089776,0.5125686250447808
HCG11,424.409144698231,-0.37045024606447746,0.3882430464117738,-0.9541709748268739,0.33999710422482143,0.5126027487569798
PPM1B,2074.6250281876446,-0.14794357455084423,0.155094283163339,-0.9538944410674122,0.34013707761751577,0.5127732467252597
CTD-2587H24.14,34.30838901315473,0.3746922963392019,0.39298135759825725,0.9534607408075776,0.3403566785207841,0.5130637506124245
FBXO30,956.6036439011835,0.22368856123756273,0.23464617123982456,0.9533015606248166,0.3404373010092247,0.5131447249543929
RP11-260M2.1,18.38681666869412,0.3784546453131446,0.3970445171659852,0.9531793764952833,0.34049919382537736,0.5131974572971074
ATP13A1,2494.6372777990587,0.2653450106062808,0.2783985203897439,0.9531121438246553,0.3405332538543794,0.5132082352833444
BAD,1328.5769136510291,-0.26590093119293595,0.27902749179246367,-0.9529560312670157,0.3406123487966406,0.5132868770740778
AKAP10,1284.0936892149607,0.16162878983158177,0.16965748457048438,0.9526770377432593,0.34075373109285556,0.513459363151058
NKTR,1892.5462173281305,-0.30209947103802837,0.3173914086168527,-0.9518199385249132,0.34118830835128106,0.5140735832576736
NPR2,450.66099192336344,-0.37037474815496363,0.38942549568702384,-0.9510798657431226,0.341563834731453,0.5145580928908587
TMIGD2,28.743049324396107,0.4856175335762121,0.510590599767871,0.9510898434028899,0.3415587701271158,0.5145580928908587
COLCA2,155.76501802707304,0.4967073757984191,0.522305149793469,0.9509907685092291,0.34160906212020387,0.51458558034567
HEATR4,43.65798774049969,0.45935967719867227,0.4831298984204711,0.9507995234832032,0.341706154541576,0.5146505393206142
LINC00239,49.80958485292722,0.429411793217203,0.4516125027697277,0.9508412424005794,0.3416849729257576,0.5146505393206142
NARS2,804.153744171291,-0.21788949338941765,0.22918649168360286,-0.950708271629809,0.3417524880518764,0.5146519045626644
PAQR3,605.9474346946716,0.30777525556237295,0.3237383232636224,0.9506914487592172,0.34176103037364436,0.5146519045626644
ACSM1,64.17712904267505,-0.5175127217551931,0.5444737432518987,-0.9504824211803504,0.3418671818489404,0.5147404579616228
LRRC63,17.46646382630597,-0.5910512964548317,0.6218691065944104,-0.950443252747594,0.3418870752879762,0.5147404579616228
SPRED2,2603.8783683940646,-0.21953861341110303,0.2309920725347846,-0.9504162242539436,0.34190080334825074,0.5147404579616228
KRBA1,234.9698567999739,-0.29784801436421693,0.3135290791032906,-0.9499852939193956,0.34211972509508676,0.5150286751090005
CALM3,9009.286807485465,0.164140793572999,0.17279195267657466,0.9499330902303733,0.34214625176337227,0.5150286751090005
RP11-361L15.5,19.27230610866772,0.745607944387383,0.7849829779014937,0.9498396339505697,0.34219374371836553,0.5150595122876385
